Checklist	ERC000050	ENA binned metagenome																									
tax_id	scientific_name	sample_alias	sample_title	sample_description	project name	assembly software	completeness score	completeness software	contamination score	binning software	Genome size (bp)	# contigs	N50 (contigs)	Longest contig (bp)	investigation type	binning parameters	taxonomic identity marker	isolation_source	collection date	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	broad-scale environmental context	local environmental context	environmental medium	sample derived from	metagenomic source
198431	uncultured prokaryote	sam_R4-A.metabat.67	Binned sample R4-A.metabat.67	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	93.15	checkM v1.1.2	4.52	MetaBAT2 v2.14 (biotools:MetaBAT_2)	5638600	406	25756	148161	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.97	Binned sample R4-A.metabat.97	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	72.84	checkM v1.1.2	3.35	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1900397	280	11247	70853	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.116	Binned sample R4-A.metabat.116	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	63.97	checkM v1.1.2	3.29	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2472651	877	2933	9694	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.62	Binned sample R4-A.metabat.62	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	97.31	checkM v1.1.2	1.25	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1797619	85	34066	119585	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.88	Binned sample R4-A.metabat.88	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	80.16	checkM v1.1.2	1.1	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1418937	415	3984	11750	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.105	Binned sample R4-A.metabat.105	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	85.99	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	862892	104	13070	36775	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.61	Binned sample R4-A.metabat.61	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	92.49	checkM v1.1.2	1.62	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2399272	129	25531	93990	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.107	Binned sample R4-A.metabat.107	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	91.82	checkM v1.1.2	2.6	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2224742	198	23554	113069	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.120	Binned sample R4-A.metabat.120	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	88.3	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1358838	42	74980	315893	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.122	Binned sample R4-A.metabat.122	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	97.44	checkM v1.1.2	3.85	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2404661	44	102261	223301	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.95	Binned sample R4-A.metabat.95	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	90.9	checkM v1.1.2	0.9	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2514427	366	9540	29531	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.35	Binned sample R4-A.metabat.35	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	73.84	checkM v1.1.2	3.36	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1045146	176	8769	53341	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.45	Binned sample R4-A.metabat.45	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	96.23	checkM v1.1.2	1.37	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3888020	235	31923	170599	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.101	Binned sample R4-A.metabat.101	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	68.55	checkM v1.1.2	2.03	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2326008	699	3727	12564	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.85	Binned sample R4-A.metabat.85	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	94.05	checkM v1.1.2	1.5	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1056179	95	15661	71243	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.7	Binned sample R4-A.metabat.7	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	77.91	checkM v1.1.2	1.05	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1059805	21	78663	172669	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.81	Binned sample R4-A.metabat.81	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	79.57	checkM v1.1.2	1.89	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1104587	81	20533	131270	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.123	Binned sample R4-A.metabat.123	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	98.28	checkM v1.1.2	8.62	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2829022	108	45240	135314	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.129	Binned sample R4-A.metabat.129	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	67.51	checkM v1.1.2	0.31	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1117161	29	87430	183191	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.98	Binned sample R4-A.metabat.98	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	95.73	checkM v1.1.2	1.71	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1457262	115	26384	102334	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.13	Binned sample R4-A.metabat.13	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	82.12	checkM v1.1.2	4.87	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1188547	243	5968	23947	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.100	Binned sample R4-A.metabat.100	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	98.64	checkM v1.1.2	5.07	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2513537	131	28550	159918	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.77	Binned sample R4-A.metabat.77	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	91.94	checkM v1.1.2	2.58	MetaBAT2 v2.14 (biotools:MetaBAT_2)	4927013	141	71843	237979	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.56	Binned sample R4-A.metabat.56	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	94.87	checkM v1.1.2	2.56	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2079042	335	9824	67055	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.19	Binned sample R4-A.metabat.19	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	78.81	checkM v1.1.2	3.4	MetaBAT2 v2.14 (biotools:MetaBAT_2)	860867	134	9310	24204	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.111	Binned sample R4-A.metabat.111	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	77.21	checkM v1.1.2	1.4	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2697802	653	4784	23611	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.103	Binned sample R4-A.metabat.103	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	58.73	checkM v1.1.2	2.71	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1201249	416	3051	9079	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.94	Binned sample R4-A.metabat.94	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	98.39	checkM v1.1.2	0.81	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1847834	105	27041	114423	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.60	Binned sample R4-A.metabat.60	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	78.83	checkM v1.1.2	5.69	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1002479	198	7340	38770	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.80	Binned sample R4-A.metabat.80	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	97.85	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2338097	158	22528	102296	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.11	Binned sample R4-A.metabat.11	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	92.03	checkM v1.1.2	1.67	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2043568	171	17773	75267	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
